# Link Utilization Monitoring Output
# Format: timestamp(ns),nodeType(0=host/1=switch),nodeId,portId,txUtilization%,rxUtilization%,linkBandwidthMbps
13320000,1,24,17,2.64,88.70,40000
13320000,1,24,18,2.52,0.00,40000
13320000,1,25,1,2.76,90.82,40000
13320000,1,25,3,90.82,2.76,40000
13320000,1,26,1,2.52,0.00,40000
13320000,1,26,3,0.00,2.52,40000
13330000,1,22,2,1.20,23.23,40000
13330000,1,22,3,1.20,23.23,40000
13330000,1,22,4,1.44,25.34,40000
13330000,1,22,5,1.32,23.23,40000
13330000,1,22,6,90.82,2.64,40000
13330000,1,22,7,0.00,2.52,40000
13330000,1,24,1,92.93,5.28,40000
13330000,1,24,17,2.64,92.93,40000
13330000,1,24,18,2.64,0.00,40000
13330000,1,25,1,2.64,90.82,40000
13330000,1,25,3,90.82,2.64,40000
13330000,1,26,1,2.40,0.00,40000
13330000,1,26,3,0.00,2.40,40000
13340000,1,22,2,1.20,21.12,40000
13340000,1,22,3,1.32,21.12,40000
13340000,1,22,4,1.44,25.34,40000
13340000,1,22,5,1.32,21.12,40000
13340000,1,22,6,92.93,2.64,40000
13340000,1,22,7,0.00,2.64,40000
13340000,1,24,1,90.82,5.04,40000
13340000,1,24,17,2.76,90.82,40000
13340000,1,24,18,2.28,0.00,40000
13340000,1,25,1,2.64,92.93,40000
13340000,1,25,3,92.93,2.64,40000
13340000,1,26,1,2.64,0.00,40000
13340000,1,26,3,0.00,2.64,40000
13350000,1,22,2,1.32,23.23,40000
13350000,1,22,3,1.20,21.12,40000
13350000,1,22,4,1.32,25.34,40000
13350000,1,22,5,1.32,23.23,40000
13350000,1,22,6,92.93,2.64,40000
13350000,1,22,7,0.00,2.52,40000
13350000,1,24,1,95.04,5.40,40000
13350000,1,24,17,2.64,95.04,40000
13350000,1,24,18,2.76,0.00,40000
13350000,1,25,1,2.64,92.93,40000
13350000,1,25,3,92.93,2.64,40000
13350000,1,26,1,2.52,0.00,40000
13350000,1,26,3,0.00,2.52,40000
13360000,1,22,2,1.20,21.12,40000
13360000,1,22,3,1.20,23.23,40000
13360000,1,22,4,1.56,25.34,40000
13360000,1,22,5,1.32,23.23,40000
13360000,1,22,6,92.93,2.76,40000
13360000,1,22,7,0.00,2.52,40000
13360000,1,24,1,90.82,5.16,40000
13360000,1,24,17,2.76,90.82,40000
13360000,1,24,18,2.40,0.00,40000
13360000,1,25,1,2.76,90.82,40000
13360000,1,25,3,90.82,2.76,40000
13360000,1,26,1,2.52,0.00,40000
13360000,1,26,3,0.00,2.52,40000
13370000,1,22,2,1.32,23.23,40000
13370000,1,22,3,1.32,21.12,40000
13370000,1,22,4,1.32,25.34,40000
13370000,1,22,5,1.32,25.34,40000
13370000,1,22,6,92.93,2.64,40000
13370000,1,22,7,0.00,2.64,40000
13370000,1,24,1,92.93,5.28,40000
13370000,1,24,17,2.64,92.93,40000
13370000,1,24,18,2.64,0.00,40000
13370000,1,25,1,2.64,95.04,40000
13370000,1,25,3,95.04,2.64,40000
13370000,1,26,1,2.64,0.00,40000
13370000,1,26,3,0.00,2.64,40000
13380000,1,22,2,1.32,21.12,40000
13380000,1,22,3,1.20,23.23,40000
13380000,1,22,4,1.44,25.34,40000
13380000,1,22,5,1.32,23.23,40000
13380000,1,22,6,92.93,2.76,40000
13380000,1,22,7,0.00,2.52,40000
13380000,1,24,1,95.04,5.28,40000
13380000,1,24,17,2.76,95.04,40000
13380000,1,24,18,2.52,0.00,40000
13380000,1,25,1,2.76,92.93,40000
13380000,1,25,3,92.93,2.76,40000
13380000,1,26,1,2.52,0.00,40000
13380000,1,26,3,0.00,2.52,40000
13390000,1,22,2,1.20,23.23,40000
13390000,1,22,3,1.32,21.12,40000
13390000,1,22,4,1.44,25.34,40000
13390000,1,22,5,1.32,23.23,40000
13390000,1,22,6,95.04,2.64,40000
13390000,1,22,7,0.00,2.64,40000
13390000,1,24,1,92.93,5.28,40000
13390000,1,24,17,2.52,92.93,40000
13390000,1,24,18,2.76,0.00,40000
13390000,1,25,1,2.64,95.04,40000
13390000,1,25,3,95.04,2.64,40000
13390000,1,26,1,2.64,0.00,40000
13390000,1,26,3,0.00,2.64,40000
13400000,1,22,2,1.32,23.23,40000
13400000,1,22,3,1.20,23.23,40000
13400000,1,22,4,1.44,25.34,40000
13400000,1,22,5,1.32,23.23,40000
13400000,1,22,6,92.93,2.76,40000
13400000,1,22,7,0.00,2.52,40000
13400000,1,24,1,95.04,5.40,40000
13400000,1,24,17,2.88,95.04,40000
13400000,1,24,18,2.52,0.00,40000
13400000,1,25,1,2.76,90.82,40000
13400000,1,25,3,90.82,2.76,40000
13400000,1,26,1,2.64,0.00,40000
13400000,1,26,3,0.00,2.64,40000
13410000,1,22,2,1.20,23.23,40000
13410000,1,22,3,1.32,23.23,40000
13410000,1,22,4,1.44,25.34,40000
13410000,1,22,5,1.32,23.23,40000
13410000,1,22,6,95.04,2.64,40000
13410000,1,22,7,0.00,2.64,40000
13410000,1,24,1,92.93,5.28,40000
13410000,1,24,17,2.64,92.93,40000
13410000,1,24,18,2.64,0.00,40000
13410000,1,25,1,2.64,97.15,40000
13410000,1,25,3,97.15,2.64,40000
13410000,1,26,1,2.64,0.00,40000
13410000,1,26,3,0.00,2.64,40000
13420000,1,22,2,1.32,21.12,40000
13420000,1,22,3,1.20,21.12,40000
13420000,1,22,4,1.56,27.46,40000
13420000,1,22,5,1.32,25.34,40000
13420000,1,22,6,95.04,2.88,40000
13420000,1,22,7,0.00,2.52,40000
13420000,1,24,1,95.04,5.52,40000
13420000,1,24,17,2.88,95.04,40000
13420000,1,24,18,2.64,0.00,40000
13420000,1,25,1,2.76,95.04,40000
13420000,1,25,3,95.04,2.76,40000
13420000,1,26,1,2.64,0.00,40000
13420000,1,26,3,0.00,2.64,40000
13430000,1,22,2,1.32,23.23,40000
13430000,1,22,3,1.32,23.23,40000
13430000,1,22,4,1.44,25.34,40000
13430000,1,22,5,1.32,23.23,40000
13430000,1,22,6,95.04,2.76,40000
13430000,1,22,7,0.00,2.64,40000
13430000,1,24,1,95.04,5.28,40000
13430000,1,24,17,2.64,95.04,40000
13430000,1,24,18,2.64,0.00,40000
13430000,1,25,1,2.88,95.04,40000
13430000,1,25,3,95.04,2.88,40000
13430000,1,26,1,2.52,0.00,40000
13430000,1,26,3,0.00,2.52,40000
13440000,1,22,2,1.32,23.23,40000
13440000,1,22,3,1.20,23.23,40000
13440000,1,22,4,1.44,25.34,40000
13440000,1,22,5,1.44,23.23,40000
13440000,1,22,6,97.15,2.76,40000
13440000,1,22,7,0.00,2.64,40000
13440000,1,24,1,95.04,5.52,40000
13440000,1,24,17,2.88,95.04,40000
13440000,1,24,18,2.64,0.00,40000
13440000,1,25,1,2.76,97.15,40000
13440000,1,25,3,97.15,2.76,40000
13440000,1,26,1,2.64,0.00,40000
13440000,1,26,3,0.00,2.64,40000
13450000,1,22,2,1.32,23.23,40000
13450000,1,22,3,1.32,23.23,40000
13450000,1,22,4,1.44,27.46,40000
13450000,1,22,5,1.32,25.34,40000
13450000,1,22,6,97.15,2.76,40000
13450000,1,22,7,0.00,2.64,40000
13450000,1,24,1,97.15,5.40,40000
13450000,1,24,17,2.76,97.15,40000
13450000,1,24,18,2.64,0.00,40000
13450000,1,25,1,2.76,95.04,40000
13450000,1,25,3,95.04,2.76,40000
13450000,1,26,1,2.64,0.00,40000
13450000,1,26,3,0.00,2.64,40000
13460000,1,22,2,1.20,23.23,40000
13460000,1,22,3,1.32,23.23,40000
13460000,1,22,4,1.56,25.34,40000
13460000,1,22,5,1.44,23.23,40000
13460000,1,22,6,97.15,2.76,40000
13460000,1,22,7,0.00,2.76,40000
13460000,1,24,1,97.15,5.52,40000
13460000,1,24,17,2.76,97.15,40000
13460000,1,24,18,2.76,0.00,40000
13460000,1,25,1,2.88,97.15,40000
13460000,1,25,3,97.15,2.88,40000
13460000,1,26,1,2.64,0.00,40000
13460000,1,26,3,0.00,2.64,40000
13470000,1,22,2,1.32,23.23,40000
13470000,1,22,3,1.32,23.23,40000
13470000,1,22,4,1.44,27.46,40000
13470000,1,22,5,1.32,25.34,40000
13470000,1,22,6,97.15,2.76,40000
13470000,1,22,7,0.00,2.64,40000
13470000,1,24,1,97.15,5.52,40000
13470000,1,24,17,2.88,97.15,40000
13470000,1,24,18,2.64,0.00,40000
13470000,1,25,1,2.64,97.15,40000
13470000,1,25,3,97.15,2.64,40000
13470000,1,26,1,2.76,0.00,40000
13470000,1,26,3,0.00,2.76,40000
13480000,1,22,2,1.32,23.23,40000
13480000,1,22,3,1.32,21.12,40000
13480000,1,22,4,1.56,25.34,40000
13480000,1,22,5,1.44,25.34,40000
13480000,1,22,6,97.15,2.88,40000
13480000,1,22,7,0.00,2.76,40000
13480000,1,24,1,97.15,5.40,40000
13480000,1,24,17,2.76,97.15,40000
13480000,1,24,18,2.64,0.00,40000
13480000,1,25,1,2.88,97.15,40000
13480000,1,25,3,97.15,2.88,40000
13480000,1,26,1,2.64,0.00,40000
13480000,1,26,3,0.00,2.64,40000
13490000,1,22,2,1.44,23.23,40000
13490000,1,22,3,1.32,25.34,40000
13490000,1,22,4,1.44,27.46,40000
13490000,1,22,5,1.32,23.23,40000
13490000,1,22,6,97.15,2.88,40000
13490000,1,22,7,0.00,2.64,40000
13490000,1,24,1,97.15,5.52,40000
13490000,1,24,17,2.88,97.15,40000
13490000,1,24,18,2.64,0.00,40000
13490000,1,25,1,2.76,97.15,40000
13490000,1,25,3,97.15,2.76,40000
13490000,1,26,1,2.76,0.00,40000
13490000,1,26,3,0.00,2.76,40000
13500000,1,22,2,1.20,23.23,40000
13500000,1,22,3,1.32,23.23,40000
13500000,1,22,4,1.56,25.34,40000
13500000,1,22,5,1.44,25.34,40000
13500000,1,22,6,97.15,2.76,40000
13500000,1,22,7,0.00,2.76,40000
13500000,1,24,1,97.15,5.64,40000
13500000,1,24,17,2.76,97.15,40000
13500000,1,24,18,2.88,0.00,40000
13500000,1,25,1,2.88,97.15,40000
13500000,1,25,3,97.15,2.88,40000
13500000,1,26,1,2.76,0.00,40000
13500000,1,26,3,0.00,2.76,40000
13510000,1,22,2,1.44,25.34,40000
13510000,1,22,3,1.32,23.23,40000
13510000,1,22,4,1.44,27.46,40000
13510000,1,22,5,1.32,25.34,40000
13510000,1,22,6,99.26,2.88,40000
13510000,1,22,7,0.00,2.64,40000
13510000,1,24,1,99.26,5.52,40000
13510000,1,24,17,2.88,99.26,40000
13510000,1,24,18,2.64,0.00,40000
13510000,1,25,1,2.88,99.26,40000
13510000,1,25,3,99.26,2.88,40000
13510000,1,26,1,2.64,0.00,40000
13510000,1,26,3,0.00,2.64,40000
13520000,1,22,2,1.32,23.23,40000
13520000,1,22,3,1.32,23.23,40000
13520000,1,22,4,1.56,27.46,40000
13520000,1,22,5,1.44,23.23,40000
13520000,1,22,6,99.26,2.88,40000
13520000,1,22,7,0.00,2.76,40000
13520000,1,24,1,99.26,5.64,40000
13520000,1,24,17,2.88,99.26,40000
13520000,1,24,18,2.76,0.00,40000
13520000,1,25,1,2.88,99.26,40000
13520000,1,25,3,99.26,2.88,40000
13520000,1,26,1,2.76,0.00,40000
13520000,1,26,3,0.00,2.76,40000
13530000,1,22,2,1.32,23.23,40000
13530000,1,22,3,1.32,23.23,40000
13530000,1,22,4,1.44,25.34,40000
13530000,1,22,5,1.44,25.34,40000
13530000,1,22,6,99.26,2.76,40000
13530000,1,22,7,0.00,2.76,40000
13530000,1,24,1,99.26,5.52,40000
13530000,1,24,17,2.88,99.26,40000
13530000,1,24,18,2.64,0.00,40000
13530000,1,25,1,2.76,99.26,40000
13530000,1,25,3,99.26,2.76,40000
13530000,1,26,1,2.76,0.00,40000
13530000,1,26,3,0.00,2.76,40000
13540000,1,22,2,1.32,25.34,40000
13540000,1,22,3,1.32,23.23,40000
13540000,1,22,4,1.56,27.46,40000
13540000,1,22,5,1.44,25.34,40000
13540000,1,22,6,99.26,2.88,40000
13540000,1,22,7,0.00,2.76,40000
13540000,1,24,1,99.26,5.76,40000
13540000,1,24,17,2.88,99.26,40000
13540000,1,24,18,2.88,0.00,40000
13540000,1,25,1,3.00,99.26,40000
13540000,1,25,3,99.26,3.00,40000
13540000,1,26,1,2.76,0.00,40000
13540000,1,26,3,0.00,2.76,40000
13550000,1,22,2,1.44,23.23,40000
13550000,1,22,3,1.32,25.34,40000
13550000,1,22,4,1.56,27.46,40000
13550000,1,22,5,1.32,25.34,40000
13550000,1,22,6,101.38,3.00,40000
13550000,1,22,7,0.00,2.64,40000
13550000,1,24,1,99.26,5.64,40000
13550000,1,24,17,2.88,99.26,40000
13550000,1,24,18,2.76,0.00,40000
13550000,1,25,1,2.88,101.38,40000
13550000,1,25,3,101.38,2.88,40000
13550000,1,26,1,2.76,0.00,40000
13550000,1,26,3,0.00,2.76,40000
13560000,1,22,2,1.32,25.34,40000
13560000,1,22,3,1.44,23.23,40000
13560000,1,22,4,1.56,27.46,40000
13560000,1,22,5,1.44,25.34,40000
13560000,1,22,6,99.26,2.88,40000
13560000,1,22,7,0.00,2.88,40000
13560000,1,24,1,101.38,5.64,40000
13560000,1,24,17,2.88,101.38,40000
13560000,1,24,18,2.76,0.00,40000
13560000,1,25,1,2.88,99.26,40000
13560000,1,25,3,99.26,2.88,40000
13560000,1,26,1,2.76,0.00,40000
13560000,1,26,3,0.00,2.76,40000
13570000,1,22,2,1.32,23.23,40000
13570000,1,22,3,1.32,23.23,40000
13570000,1,22,4,1.56,27.46,40000
13570000,1,22,5,1.44,25.34,40000
13570000,1,22,6,101.38,2.88,40000
13570000,1,22,7,0.00,2.76,40000
13570000,1,24,1,99.26,5.76,40000
13570000,1,24,17,2.88,99.26,40000
13570000,1,24,18,2.88,0.00,40000
13570000,1,25,1,2.88,99.26,40000
13570000,1,25,3,99.26,2.88,40000
13570000,1,26,1,2.76,0.00,40000
13570000,1,26,3,0.00,2.76,40000
13580000,1,22,2,1.44,25.34,40000
13580000,1,22,3,1.32,25.34,40000
13580000,1,22,4,1.44,27.46,40000
13580000,1,22,5,1.44,25.34,40000
13580000,1,22,6,99.26,2.88,40000
13580000,1,22,7,0.00,2.76,40000
13580000,1,24,1,101.38,5.64,40000
13580000,1,24,17,3.00,101.38,40000
13580000,1,24,18,2.64,0.00,40000
13580000,1,25,1,2.88,101.38,40000
13580000,1,25,3,101.38,2.88,40000
13580000,1,26,1,2.88,0.00,40000
13580000,1,26,3,0.00,2.88,40000
13590000,1,22,2,1.32,23.23,40000
13590000,1,22,3,1.44,23.23,40000
13590000,1,22,4,1.56,27.46,40000
13590000,1,22,5,1.44,25.34,40000
13590000,1,22,6,99.26,2.88,40000
13590000,1,22,7,0.00,2.88,40000
13590000,1,24,1,99.26,5.64,40000
13590000,1,24,17,2.88,99.26,40000
13590000,1,24,18,2.76,0.00,40000
13590000,1,25,1,2.88,99.26,40000
13590000,1,25,3,99.26,2.88,40000
13590000,1,26,1,2.76,0.00,40000
13590000,1,26,3,0.00,2.76,40000
13600000,1,22,2,1.32,25.34,40000
13600000,1,22,3,1.32,25.34,40000
13600000,1,22,4,1.56,27.46,40000
13600000,1,22,5,1.44,25.34,40000
13600000,1,22,6,101.38,2.88,40000
13600000,1,22,7,0.00,2.76,40000
13600000,1,24,1,99.26,5.76,40000
13600000,1,24,17,2.88,99.26,40000
13600000,1,24,18,2.88,0.00,40000
13600000,1,25,1,3.00,101.38,40000
13600000,1,25,3,101.38,3.00,40000
13600000,1,26,1,2.76,0.00,40000
13600000,1,26,3,0.00,2.76,40000
13610000,1,22,2,1.44,25.34,40000
13610000,1,22,3,1.32,25.34,40000
13610000,1,22,4,1.56,27.46,40000
13610000,1,22,5,1.44,25.34,40000
13610000,1,22,6,99.26,3.00,40000
13610000,1,22,7,0.00,2.76,40000
13610000,1,24,1,101.38,5.64,40000
13610000,1,24,17,2.88,101.38,40000
13610000,1,24,18,2.76,0.00,40000
13610000,1,25,1,2.88,99.26,40000
13610000,1,25,3,99.26,2.88,40000
13610000,1,26,1,2.76,0.00,40000
13610000,1,26,3,0.00,2.76,40000
13620000,1,22,2,1.32,23.23,40000
13620000,1,22,3,1.32,23.23,40000
13620000,1,22,4,1.56,27.46,40000
13620000,1,22,5,1.44,27.46,40000
13620000,1,22,6,101.38,2.88,40000
13620000,1,22,7,0.00,2.76,40000
13620000,1,24,1,99.26,5.76,40000
13620000,1,24,17,3.00,99.26,40000
13620000,1,24,18,2.76,0.00,40000
13620000,1,25,1,2.88,99.26,40000
13620000,1,25,3,99.26,2.88,40000
13620000,1,26,1,2.76,0.00,40000
13620000,1,26,3,0.00,2.76,40000
13630000,1,22,2,1.44,25.34,40000
13630000,1,22,3,1.44,25.34,40000
13630000,1,22,4,1.44,29.57,40000
13630000,1,22,5,1.32,25.34,40000
13630000,1,22,6,99.26,2.88,40000
13630000,1,22,7,0.00,2.76,40000
13630000,1,24,1,99.26,5.64,40000
13630000,1,24,17,2.88,99.26,40000
13630000,1,24,18,2.76,0.00,40000
13630000,1,25,1,3.00,101.38,40000
13630000,1,25,3,101.38,3.00,40000
13630000,1,26,1,2.76,0.00,40000
13630000,1,26,3,0.00,2.76,40000
13640000,1,22,2,1.32,25.34,40000
13640000,1,22,3,1.32,25.34,40000
13640000,1,22,4,1.56,27.46,40000
13640000,1,22,5,1.56,25.34,40000
13640000,1,22,6,99.26,2.88,40000
13640000,1,22,7,0.00,2.88,40000
13640000,1,24,1,101.38,5.64,40000
13640000,1,24,17,2.88,101.38,40000
13640000,1,24,18,2.76,0.00,40000
13640000,1,25,1,2.88,99.26,40000
13640000,1,25,3,99.26,2.88,40000
13640000,1,26,1,2.76,0.00,40000
13640000,1,26,3,0.00,2.76,40000
13650000,1,22,2,1.44,25.34,40000
13650000,1,22,3,1.32,23.23,40000
13650000,1,22,4,1.56,27.46,40000
13650000,1,22,5,1.32,27.46,40000
13650000,1,22,6,101.38,3.00,40000
13650000,1,22,7,0.00,2.64,40000
13650000,1,24,1,99.26,5.76,40000
13650000,1,24,17,2.88,99.26,40000
13650000,1,24,18,2.88,0.00,40000
13650000,1,25,1,2.88,99.26,40000
13650000,1,25,3,99.26,2.88,40000
13650000,1,26,1,2.88,0.00,40000
13650000,1,26,3,0.00,2.88,40000
13660000,1,22,2,1.32,25.34,40000
13660000,1,22,3,1.44,25.34,40000
13660000,1,22,4,1.56,27.46,40000
13660000,1,22,5,1.44,25.34,40000
13660000,1,22,6,99.26,2.88,40000
13660000,1,22,7,0.00,2.88,40000
13660000,1,24,1,101.38,5.64,40000
13660000,1,24,17,3.00,101.38,40000
13660000,1,24,18,2.64,0.00,40000
13660000,1,25,1,2.88,101.38,40000
13660000,1,25,3,101.38,2.88,40000
13660000,1,26,1,2.76,0.00,40000
13660000,1,26,3,0.00,2.76,40000
13670000,1,22,2,1.32,25.34,40000
13670000,1,22,3,1.32,25.34,40000
13670000,1,22,4,1.56,29.57,40000
13670000,1,22,5,1.44,27.46,40000
13670000,1,22,6,99.26,2.88,40000
13670000,1,22,7,0.00,2.76,40000
13670000,1,24,1,99.26,5.76,40000
13670000,1,24,17,2.76,99.26,40000
13670000,1,24,18,3.00,0.00,40000
13670000,1,25,1,2.88,99.26,40000
13670000,1,25,3,99.26,2.88,40000
13670000,1,26,1,2.76,0.00,40000
13670000,1,26,3,0.00,2.76,40000
13680000,1,22,2,1.44,25.34,40000
13680000,1,22,3,1.32,25.34,40000
13680000,1,22,4,1.44,27.46,40000
13680000,1,22,5,1.44,25.34,40000
13680000,1,22,6,101.38,2.88,40000
13680000,1,22,7,0.00,2.76,40000
13680000,1,24,1,99.26,5.64,40000
13680000,1,24,17,3.00,99.26,40000
13680000,1,24,18,2.64,0.00,40000
13680000,1,25,1,2.88,101.38,40000
13680000,1,25,3,101.38,2.88,40000
13680000,1,26,1,2.88,0.00,40000
13680000,1,26,3,0.00,2.88,40000
13690000,1,22,2,1.32,25.34,40000
13690000,1,22,3,1.44,25.34,40000
13690000,1,22,4,1.56,29.57,40000
13690000,1,22,5,1.44,27.46,40000
13690000,1,22,6,99.26,2.88,40000
13690000,1,22,7,0.00,2.88,40000
13690000,1,24,1,101.38,5.64,40000
13690000,1,24,17,2.88,101.38,40000
13690000,1,24,18,2.76,0.00,40000
13690000,1,25,1,3.00,99.26,40000
13690000,1,25,3,99.26,3.00,40000
13690000,1,26,1,2.64,0.00,40000
13690000,1,26,3,0.00,2.64,40000
13700000,1,22,2,1.32,25.34,40000
13700000,1,22,3,1.32,25.34,40000
13700000,1,22,4,1.56,27.46,40000
13700000,1,22,5,1.44,25.34,40000
13700000,1,22,6,101.38,2.88,40000
13700000,1,22,7,0.00,2.76,40000
13700000,1,24,1,99.26,5.76,40000
13700000,1,24,17,2.88,99.26,40000
13700000,1,24,18,2.88,0.00,40000
13700000,1,25,1,2.88,99.26,40000
13700000,1,25,3,99.26,2.88,40000
13700000,1,26,1,2.76,0.00,40000
13700000,1,26,3,0.00,2.76,40000
13710000,1,22,2,1.44,25.34,40000
13710000,1,22,3,1.32,25.34,40000
13710000,1,22,4,1.56,29.57,40000
13710000,1,22,5,1.44,27.46,40000
13710000,1,22,6,99.26,3.00,40000
13710000,1,22,7,0.00,2.76,40000
13710000,1,24,1,101.38,5.64,40000
13710000,1,24,17,2.88,101.38,40000
13710000,1,24,18,2.76,0.00,40000
13710000,1,25,1,2.88,101.38,40000
13710000,1,25,3,101.38,2.88,40000
13710000,1,26,1,2.88,0.00,40000
13710000,1,26,3,0.00,2.88,40000
13720000,1,22,2,1.32,25.34,40000
13720000,1,22,3,1.44,25.34,40000
13720000,1,22,4,1.44,27.46,40000
13720000,1,22,5,1.44,25.34,40000
13720000,1,22,6,99.26,2.76,40000
13720000,1,22,7,0.00,2.88,40000
13720000,1,24,1,99.26,5.76,40000
13720000,1,24,17,2.88,99.26,40000
13720000,1,24,18,2.88,0.00,40000
13720000,1,25,1,2.88,99.26,40000
13720000,1,25,3,99.26,2.88,40000
13720000,1,26,1,2.76,0.00,40000
13720000,1,26,3,0.00,2.76,40000
13730000,1,22,2,1.44,25.34,40000
13730000,1,22,3,1.32,25.34,40000
13730000,1,22,4,1.56,29.57,40000
13730000,1,22,5,1.32,27.46,40000
13730000,1,22,6,101.38,3.00,40000
13730000,1,22,7,0.00,2.64,40000
13730000,1,24,1,99.26,5.64,40000
13730000,1,24,17,3.00,99.26,40000
13730000,1,24,18,2.64,0.00,40000
13730000,1,25,1,2.88,101.38,40000
13730000,1,25,3,101.38,2.88,40000
13730000,1,26,1,2.88,0.00,40000
13730000,1,26,3,0.00,2.88,40000
13740000,1,22,2,1.32,25.34,40000
13740000,1,22,3,1.32,25.34,40000
13740000,1,22,4,1.56,29.57,40000
13740000,1,22,5,1.56,27.46,40000
13740000,1,22,6,99.26,2.88,40000
13740000,1,22,7,0.00,2.88,40000
13740000,1,24,1,101.38,5.64,40000
13740000,1,24,17,2.88,101.38,40000
13740000,1,24,18,2.76,0.00,40000
13740000,1,25,1,3.00,99.26,40000
13740000,1,25,3,99.26,3.00,40000
13740000,1,26,1,2.64,0.00,40000
13740000,1,26,3,0.00,2.64,40000
13750000,1,22,2,1.44,27.46,40000
13750000,1,22,3,1.32,25.34,40000
13750000,1,22,4,1.56,27.46,40000
13750000,1,22,5,1.32,27.46,40000
13750000,1,22,6,101.38,3.00,40000
13750000,1,22,7,0.00,2.64,40000
13750000,1,24,1,99.26,5.76,40000
13750000,1,24,17,2.88,99.26,40000
13750000,1,24,18,2.88,0.00,40000
13750000,1,25,1,2.76,99.26,40000
13750000,1,25,3,99.26,2.76,40000
13750000,1,26,1,2.88,0.00,40000
13750000,1,26,3,0.00,2.88,40000
13760000,1,22,2,1.32,25.34,40000
13760000,1,22,3,1.44,27.46,40000
13760000,1,22,4,1.56,29.57,40000
13760000,1,22,5,1.44,27.46,40000
13760000,1,22,6,99.26,2.88,40000
13760000,1,22,7,0.00,2.88,40000
13760000,1,24,1,101.38,5.64,40000
13760000,1,24,17,2.88,101.38,40000
13760000,1,24,18,2.76,0.00,40000
13760000,1,25,1,3.00,101.38,40000
13760000,1,25,3,101.38,3.00,40000
13760000,1,26,1,2.76,0.00,40000
13760000,1,26,3,0.00,2.76,40000
13770000,1,22,2,1.44,25.34,40000
13770000,1,22,3,1.32,25.34,40000
13770000,1,22,4,1.44,29.57,40000
13770000,1,22,5,1.44,25.34,40000
13770000,1,22,6,99.26,2.88,40000
13770000,1,22,7,0.00,2.76,40000
13770000,1,24,1,99.26,5.64,40000
13770000,1,24,17,2.88,99.26,40000
13770000,1,24,18,2.76,0.00,40000
13770000,1,25,1,2.88,99.26,40000
13770000,1,25,3,99.26,2.88,40000
13770000,1,26,1,2.76,0.00,40000
13770000,1,26,3,0.00,2.76,40000
13780000,1,22,2,1.32,27.46,40000
13780000,1,22,3,1.32,25.34,40000
13780000,1,22,4,1.56,29.57,40000
13780000,1,22,5,1.44,27.46,40000
13780000,1,22,6,101.38,2.88,40000
13780000,1,22,7,0.00,2.76,40000
13780000,1,24,1,99.26,5.76,40000
13780000,1,24,17,3.00,99.26,40000
13780000,1,24,18,2.76,0.00,40000
13780000,1,25,1,2.88,101.38,40000
13780000,1,25,3,101.38,2.88,40000
13780000,1,26,1,2.88,0.00,40000
13780000,1,26,3,0.00,2.88,40000
13790000,1,22,2,1.32,25.34,40000
13790000,1,22,3,1.44,25.34,40000
13790000,1,22,4,1.56,29.57,40000
13790000,1,22,5,1.44,27.46,40000
13790000,1,22,6,99.26,2.88,40000
13790000,1,22,7,0.00,2.88,40000
13790000,1,24,1,101.38,5.64,40000
13790000,1,24,17,2.76,101.38,40000
13790000,1,24,18,2.88,0.00,40000
13790000,1,25,1,3.00,99.26,40000
13790000,1,25,3,99.26,3.00,40000
13790000,1,26,1,2.64,0.00,40000
13790000,1,26,3,0.00,2.64,40000
13800000,1,22,2,1.44,27.46,40000
13800000,1,22,3,1.32,27.46,40000
13800000,1,22,4,1.44,29.57,40000
13800000,1,22,5,1.44,27.46,40000
13800000,1,22,6,101.38,2.88,40000
13800000,1,22,7,0.00,2.76,40000
13800000,1,24,1,99.26,5.76,40000
13800000,1,24,17,3.00,99.26,40000
13800000,1,24,18,2.76,0.00,40000
13800000,1,25,1,2.76,99.26,40000
13800000,1,25,3,99.26,2.76,40000
13800000,1,26,1,2.88,0.00,40000
13800000,1,26,3,0.00,2.88,40000
13810000,1,22,2,1.32,25.34,40000
13810000,1,22,3,1.44,25.34,40000
13810000,1,22,4,1.56,29.57,40000
13810000,1,22,5,1.44,27.46,40000
13810000,1,22,6,99.26,2.88,40000
13810000,1,22,7,0.00,2.88,40000
13810000,1,24,1,101.38,5.64,40000
13810000,1,24,17,2.88,101.38,40000
13810000,1,24,18,2.76,0.00,40000
13810000,1,25,1,3.00,101.38,40000
13810000,1,25,3,101.38,3.00,40000
13810000,1,26,1,2.76,0.00,40000
13810000,1,26,3,0.00,2.76,40000
13820000,1,22,2,1.44,27.46,40000
13820000,1,22,3,1.32,27.46,40000
13820000,1,22,4,1.56,27.46,40000
13820000,1,22,5,1.32,27.46,40000
13820000,1,22,6,99.26,3.00,40000
13820000,1,22,7,0.00,2.64,40000
13820000,1,24,1,99.26,5.64,40000
13820000,1,24,17,2.88,99.26,40000
13820000,1,24,18,2.76,0.00,40000
13820000,1,25,1,2.88,99.26,40000
13820000,1,25,3,99.26,2.88,40000
13820000,1,26,1,2.76,0.00,40000
13820000,1,26,3,0.00,2.76,40000
13830000,1,22,2,1.32,25.34,40000
13830000,1,22,3,1.32,25.34,40000
13830000,1,22,4,1.56,29.57,40000
13830000,1,22,5,1.44,27.46,40000
13830000,1,22,6,101.38,2.88,40000
13830000,1,22,7,0.00,2.76,40000
13830000,1,24,1,99.26,5.76,40000
